sk_empresa;sk_ramo_atividade;nu_ordem
6580;1607;0
5151;1608;0
9442;1609;2
5161;1610;0
8951;1559;1
9442;1603;4
7478;1551;0
8951;1575;0
7463;1547;2
6874;1560;0
5613;1553;2
5613;1561;1
5613;1611;0
7804;1544;0
7463;1542;1
9442;1612;3
7463;1548;3
7463;1537;0
9442;1537;0
6577;1562;0
5595;1613;1
5595;1614;2
5595;1553;0
7796;1541;1
5592;1551;0
6577;1555;1
5592;1585;1
6577;1615;2
5599;1551;0
5173;1555;1
5173;1562;0
5173;1561;3
6569;1616;0
7479;1617;1
5173;1611;2
8960;1555;0
7479;1582;2
6859;1553;0
7479;1618;0
7509;1580;0
6696;1619;4
5330;1542;0
6696;1620;3
7658;1562;0
6696;1536;0
5492;1585;2
9154;1536;0
6696;1621;1
5341;1622;4
9154;1623;1
9128;1624;2
6762;1547;2
9128;1625;0
5331;1626;0
6760;1574;0
9137;1627;1
5342;1537;0
9137;1575;0
9128;1554;3
6696;1599;2
6734;1536;0
5381;1546;2
5374;1542;0
5397;1553;0
6734;1572;1
5381;1612;3
5416;1536;1
5381;1536;0
5381;1572;4
5416;1555;0
5348;1570;0
5351;1542;2
7620;1628;4
5342;1542;1
9180;1629;1
9184;1553;1
5416;1630;2
5342;1547;2
5362;1553;0
9184;1551;0
5342;1548;3
9076;1553;2
9076;1631;3
7597;1632;1
7597;1633;0
6663;1549;0
6677;1555;0
6762;1548;3
5468;1634;0
5473;1551;0
5296;1558;0
5488;1562;0
6653;1635;1
6653;1592;0
5492;1549;1
9287;1536;0
9076;1611;0
5296;1620;2
6681;1636;0
9076;1561;1
9287;1572;1
5296;1599;1
5432;1558;0
5432;1559;2
6764;1574;0
9248;1551;0
6762;1537;0
9243;1574;0
5432;1637;3
6762;1542;1
9248;1549;1
5432;1638;1
5443;1575;0
9257;1572;4
9257;1555;1
5448;1570;0
5443;1559;1
9257;1580;3
9128;1639;1
9257;1536;2
9257;1562;0
7610;1542;0
7796;1640;0
6432;1641;1
6409;1548;3
9641;1580;0
6412;1642;3
6432;1643;0
7918;1551;0
6412;1562;0
7936;1542;1
7938;1553;0
5381;1644;1
6959;1551;0
5809;1542;1
6409;1547;2
4985;1562;0
5809;1548;3
6412;1555;1
7936;1570;2
5809;1547;2
5809;1537;0
8767;1551;0
6954;1564;0
5754;1570;0
5757;1572;1
7338;1551;0
5036;1551;0
5752;1561;2
5757;1536;0
5037;1645;0
5752;1582;4
9603;1541;0
8801;1542;1
7338;1553;1
8801;1548;3
8801;1537;0
7936;1536;0
8812;1553;0
9603;1646;1
8801;1547;2
7936;1572;3
8808;1647;0
5617;1585;0
8689;1648;1
8689;1555;0
8025;1560;0
9743;1588;0
8689;1634;2
8691;1633;0
6409;1537;0
6979;1585;0
5842;1551;0
4950;1648;2
9745;1649;4
9745;1650;1
9745;1651;3
9745;1541;0
5876;1555;0
4950;1652;1
4950;1555;0
8691;1653;1
9744;1654;0
9744;1655;1
4950;1601;3
4976;1536;0
4976;1568;4
4976;1560;2
4976;1656;1
4976;1646;3
6409;1542;1
8706;1580;0
6406;1551;0
6397;1542;0
7996;1580;0
5831;1555;1
5831;1625;2
8702;1611;0
8702;1561;1
5831;1639;3
5830;1592;0
8702;1657;3
8702;1553;2
5831;1562;0
5831;1658;4
6445;1659;0
5101;1563;1
8848;1551;0
5101;1564;0
6507;1542;3
9503;1660;1
6954;1563;1
5687;1536;0
5115;1661;2
6507;1662;4
5687;1572;1
6495;1542;0
9531;1663;0
5703;1551;0
8852;1562;0
9531;1660;1
5692;1582;0
6507;1664;1
5076;1665;0
5076;1666;1
9503;1663;0
6521;1667;3
6524;1551;0
5127;1542;3
5127;1589;1
6552;1668;0
7815;1574;0
5127;1572;4
5631;1553;1
5631;1551;0
5127;1562;0
6519;1665;1
6519;1536;0
5115;1536;0
5115;1669;1
5673;1551;0
6521;1576;2
5127;1670;2
8916;1574;3
6519;1666;2
6519;1572;3
6507;1671;2
5735;1559;1
9567;1599;1
5735;1575;0
5745;1544;1
9567;1568;2
7913;1582;1
5719;1558;0
7913;1553;0
9567;1536;0
5745;1572;2
5752;1553;3
5752;1562;0
7349;1585;1
7349;1551;0
5752;1611;1
5046;1582;1
5046;1553;0
9560;1551;0
6949;1580;0
9582;1588;0
5745;1536;0
5058;1536;0
7376;1553;0
5056;1548;3
5056;1537;0
8837;1561;2
5719;1538;1
8837;1562;0
5059;1574;0
5058;1572;1
5056;1547;2
7908;1585;0
8834;1536;0
5731;1575;0
5731;1559;1
5050;1580;0
8837;1611;1
5056;1542;1
7910;1553;0
8836;1551;0
8834;1572;1
2672;1542;0
403;1549;1
1813;1672;2
1813;1673;3
4492;1674;3
4492;1675;0
403;1551;0
4492;1676;1
4492;1677;2
1813;1678;1
3488;1679;2
3480;1680;2
3502;1551;0
3480;1681;0
1804;1536;0
1829;1580;0
1804;1572;1
3480;1551;1
1869;1682;1
4518;1551;0
1883;1549;1
4518;1549;1
1883;1551;0
343;1542;1
3421;1542;0
1899;1683;1
1899;1684;2
3505;1562;0
4504;1685;0
3437;1574;0
4499;1551;0
390;1551;0
3436;1542;0
1865;1568;2
397;1686;0
1865;1599;1
1865;1536;0
1706;1599;1
1635;1549;2
1635;1687;0
1635;1596;1
3618;1570;0
3600;1688;3
1635;1689;3
1692;1576;0
1674;1690;0
3639;1562;0
1604;1572;1
4415;1536;0
1604;1536;0
4415;1572;1
3640;1691;2
1692;1573;1
526;1551;0
526;1585;1
1732;1666;2
1732;1536;0
3517;1612;3
1732;1665;1
429;1636;0
3517;1644;1
1732;1572;3
3517;1546;2
3517;1536;0
3517;1572;4
1706;1536;0
343;1547;2
1706;1568;2
3592;1572;1
1710;1583;0
1724;1692;1
3592;1536;0
1724;1693;0
1723;1570;0
4560;1536;0
2060;1694;3
2071;1695;1
2060;1696;4
2075;1697;1
3266;1602;0
2060;1555;1
2075;1559;2
2075;1633;0
2060;1589;2
2044;1562;0
2044;1555;1
2044;1652;2
2044;1669;3
2060;1562;0
3266;1603;1
292;1595;1
2044;1698;4
3204;1553;0
2166;1553;0
2211;1553;0
2158;1627;1
2211;1699;1
2236;1555;0
2155;1551;0
2221;1536;0
2221;1572;1
2025;1700;1
2105;1599;1
3246;1582;1
2105;1568;2
2105;1536;0
3246;1553;0
227;1551;0
2083;1580;0
274;1551;0
3213;1551;0
1948;1564;0
3350;1603;3
1942;1562;0
336;1669;1
3350;1612;2
3347;1612;3
336;1701;2
3350;1609;1
3350;1537;0
336;1536;0
343;1548;3
3372;1570;0
343;1537;0
1937;1570;0
1942;1702;2
3347;1546;2
1942;1703;3
1942;1555;1
1954;1599;1
1967;1551;0
4560;1666;2
1954;1558;0
3321;1561;0
2000;1559;1
3662;1704;2
2000;1575;0
3321;1553;1
2025;1705;0
1942;1706;4
3377;1551;0
3347;1572;4
3347;1644;1
1948;1563;1
1954;1620;2
3347;1536;0
4560;1665;1
4560;1572;3
3821;1580;0
1184;1707;1
4319;1551;0
3974;1547;0
769;1596;1
3952;1673;1
1184;1708;2
3952;1709;0
769;1710;2
1184;1711;3
4308;1646;1
1168;1575;0
1168;1559;1
3998;1712;0
3995;1575;0
1242;1574;3
3995;1559;1
3998;1713;1
753;1536;0
4330;1660;2
4330;1714;1
753;1612;3
4330;1575;0
1343;1572;4
753;1572;4
4339;1570;0
4330;1715;3
4004;1547;0
3915;1555;0
3898;1536;0
762;1551;0
4324;1580;0
3898;1572;1
753;1546;2
1243;1551;0
753;1644;1
3896;1553;0
1090;1572;1
1028;1551;0
4140;1555;0
1007;1716;1
4140;1589;1
1084;1551;0
1007;1717;2
1046;1580;0
4140;1718;2
855;1719;2
899;1572;4
899;1536;0
899;1612;3
899;1546;2
856;1542;0
1088;1642;3
4216;1720;0
899;1644;1
4046;1547;2
4046;1542;1
4039;1580;0
4046;1548;3
4038;1574;2
1159;1660;1
4046;1537;0
4308;1541;0
1159;1663;0
4023;1582;0
1090;1536;0
1343;1612;3
1088;1562;0
1088;1555;1
4067;1721;1
1111;1555;0
1088;1597;2
1109;1574;0
4299;1542;0
4387;1683;0
1470;1722;1
1470;1717;2
4391;1553;1
3747;1551;0
1493;1551;0
1470;1723;3
1479;1724;0
1470;1536;0
1470;1572;4
1439;1725;1
3763;1544;0
1439;1544;2
4391;1551;0
669;1572;2
1510;1547;2
669;1570;1
669;1536;0
546;1580;1
3691;1536;0
4403;1551;0
3691;1572;1
1575;1726;3
3662;1727;0
546;1728;2
1597;1580;0
1575;1729;2
1439;1536;0
651;1536;0
651;1547;1
1510;1537;0
1510;1542;1
651;1572;2
546;1730;0
1510;1548;3
1552;1551;0
3708;1634;0
1402;1612;2
4357;1574;3
696;1723;1
4357;1731;4
696;1732;0
1402;1662;3
3846;1733;1
2236;1648;1
3832;1553;0
704;1548;3
1343;1644;1
710;1542;0
710;1570;1
1343;1546;2
1343;1536;0
704;1547;2
719;1734;1
704;1537;0
704;1542;1
1407;1551;0
4373;1556;0
4373;1657;2
688;1646;1
1419;1574;4
4387;1684;1
3811;1551;0
1439;1538;3
1437;1551;0
3662;1648;1
691;1549;1
1404;1572;1
691;1551;0
1404;1536;0
690;1735;2
688;1541;0
1402;1537;0
4373;1554;1
690;1736;3
1402;1665;1
2974;1737;1
2974;1575;0
4686;1636;0
18;1551;0
2511;1738;2
3000;1580;0
2649;1560;2
2972;1544;1
2649;1739;0
2649;1740;1
2511;1603;3
2511;1537;1
2791;1585;0
18;1549;1
4713;1599;1
14;1612;3
2511;1636;0
14;1572;4
3010;1741;2
3010;1567;3
14;1644;1
3010;1575;0
4624;1549;0
3115;1574;0
14;1536;0
4713;1742;2
4713;1536;0
2308;1743;4
2792;1551;0
14;1546;2
2378;1560;0
2426;1588;0
2682;1551;0
2700;1553;0
2942;1549;0
2461;1551;0
2700;1699;1
4662;1560;0
2567;1580;0
4642;1744;1
2714;1551;0
4642;1745;2
2714;1588;1
2936;1580;0
2466;1746;1
27;1580;0
29;1585;0
2500;1575;0
2500;1559;1
67;1599;1
67;1558;0
2906;1553;0
2653;1575;0
67;1620;2
2653;1596;1
2734;1551;0
2656;1562;0
2916;1551;0
2656;1555;1
2653;1747;2
3065;1551;0
3010;1748;4
3010;1749;1
2;1750;0
2293;1555;0
2293;1705;1
129;1555;0
4666;1572;2
2564;1542;2
4666;1536;0
2538;1551;0
2558;1542;0
2564;1671;1
2;1610;1
142;1555;0
2293;1700;2
3013;1582;1
2840;1751;1
2840;1656;0
2564;1662;4
2828;1583;0
2616;1551;0
3013;1553;0
2564;1547;3
4666;1542;1
2614;1752;0
2670;1753;0
3819;1754;0
1592;1755;1
1592;1756;0
8417;1757;0
7069;1758;0
895;1759;0
2614;1760;1
1603;1761;3
2671;1762;0
2671;1763;1
2671;1764;2
4702;1765;0
2671;1766;3
8429;1767;2
9424;1766;3
1577;1768;1
5142;1769;1
7155;1770;1
9424;1762;0
8429;1771;1
9424;1763;1
5794;1772;0
1603;1773;4
5089;1774;0
2930;1775;0
1518;1776;0
9969;1765;0
8428;1777;1
3819;1778;1
1411;1779;1
5942;1758;0
2932;1780;2
1355;1781;1
2932;1782;1
2932;1781;0
8409;1766;3
9424;1764;2
3825;1783;2
1355;1784;0
1355;1780;3
4700;1774;0
7079;1774;0
5169;1755;1
8409;1763;1
5730;1785;0
5169;1756;0
5733;1786;0
2711;1787;0
8409;1764;2
8681;1788;1
8678;1774;0
8681;1789;0
3827;1790;0
712;1774;0
5755;1791;0
3827;1792;1
9406;1755;1
8685;1793;1
2683;1794;0
3837;1795;1
8410;1796;0
1364;1770;2
5748;1797;0
9406;1756;0
3831;1798;0
2669;1774;0
4787;1799;2
4787;1800;0
540;1801;0
4787;1802;1
3001;1803;1
540;1804;2
3001;1805;2
3014;1762;0
1462;1806;0
4688;1807;0
540;1808;1
5844;1801;1
5844;1809;2
8582;1807;0
1479;1810;3
3014;1763;1
8584;1811;0
721;1774;0
5918;1798;0
1534;1812;0
1553;1787;0
1526;1774;0
2621;1813;1
4792;1814;0
653;1815;0
1523;1816;0
3014;1766;3
4396;1802;0
1479;1784;1
1553;1774;1
1479;1817;2
3001;1818;3
5878;1819;0
3001;1820;0
6765;1821;0
5878;1821;1
8641;1822;0
4380;1823;0
5794;1824;1
4380;1825;3
1417;1826;0
8641;1827;2
4406;1828;1
682;1829;0
4694;1830;0
4380;1831;4
5094;1832;1
6761;1758;0
5094;1833;0
5794;1834;2
3014;1764;2
4380;1835;1
1577;1836;0
682;1837;1
687;1838;0
2651;1787;2
3778;1774;0
4693;1839;0
4693;1840;2
1440;1774;0
3767;1841;2
4693;1842;1
3767;1843;1
1441;1844;1
4406;1845;0
8635;1846;1
676;1774;0
8635;1847;0
8641;1848;1
675;1849;0
540;1850;3
4380;1851;2
8627;1852;1
8629;1807;3
1355;1782;2
9006;1853;0
1103;1797;0
9267;1766;2
4066;1826;1
4066;1854;2
9267;1855;0
8972;1856;1
5536;1857;0
9018;1858;1
1123;1859;0
9267;1860;1
1093;1774;0
4078;1861;0
4078;1862;1
2841;1863;1
4084;1864;2
9043;1865;1
5481;1866;0
6952;1785;0
9020;1867;1
9273;1868;1
6953;1815;0
1087;1776;0
1160;1869;1
1169;1870;0
4750;1871;0
5237;1836;0
4750;1872;2
19;1765;0
9288;1873;0
9290;1774;0
5583;1874;0
7018;1875;0
4750;1876;1
3996;1877;0
1072;1874;0
2786;1878;0
2875;1879;0
6936;1758;0
8945;1768;0
5542;1880;4
9280;1775;0
1160;1881;2
4007;1816;0
9282;1842;0
7017;1882;0
9273;1883;0
1160;1884;3
9070;1874;0
909;1885;2
9163;1886;2
982;1887;2
9178;1774;0
5298;1774;0
9238;1775;0
992;1888;1
992;1874;0
903;1774;0
9157;1889;0
982;1890;1
9228;1891;0
6964;1867;1
6969;1892;0
9180;1893;3
2;1894;2
895;1895;1
4725;1896;1
857;1897;2
9228;1898;1
9140;1899;0
9180;1900;2
4215;1875;0
9252;1782;1
2755;1826;0
9067;1901;0
9066;1867;1
9252;1780;2
9252;1781;0
9061;1815;0
1061;1902;2
1061;1903;1
9071;1904;0
1061;1905;3
4279;1906;0
1070;1907;2
4168;1774;0
6983;1908;0
6983;1836;1
4170;1909;1
4170;1910;0
4140;1911;3
4114;1764;2
2841;1912;2
4114;1762;0
4114;1763;1
997;1913;0
4114;1766;3
3960;1914;0
6865;1807;0
3892;1915;2
749;1807;0
4705;1816;0
3892;1916;1
5696;1889;0
8745;1868;1
4329;1917;1
6865;1918;1
8745;1883;0
8746;1919;0
7060;1867;1
9330;1920;4
8755;1892;0
9330;1753;2
8775;1774;0
7056;1862;0
9330;1921;3
3892;1922;3
6869;1774;0
8745;1923;2
3892;1849;0
9332;1924;0
5714;1925;0
9357;1762;0
9357;1764;2
1333;1802;0
2728;1926;1
9357;1763;1
1340;1927;0
5722;1763;1
5722;1762;0
1315;1928;1
5722;1766;3
8714;1774;0
9330;1929;0
6864;1930;1
6864;1931;0
2728;1932;0
6865;1933;2
1309;1895;1
1309;1759;0
9357;1766;3
1315;1934;0
8739;1935;3
8739;1870;2
3884;1901;0
8739;1936;1
3935;1774;0
3960;1761;1
5722;1764;2
5620;1913;2
3960;1937;3
3960;1938;2
5620;1939;0
1202;1930;0
1212;1940;2
2904;1765;0
5620;1849;1
5223;1941;2
8896;1942;4
5231;1765;0
8913;1922;1
8913;1786;0
8915;1943;1
3988;1944;2
6921;1945;0
7029;1946;1
8898;1947;2
7029;1948;0
1184;1949;4
1212;1950;1
7029;1930;2
1244;1758;0
8814;1951;0
4711;1952;3
8809;1906;0
8915;1953;2
8814;1954;1
8806;1955;2
1290;1815;0
761;1956;3
5643;1957;0
6877;1821;0
761;1958;2
9330;1959;1
5636;1774;0
9316;1875;0
5218;1922;2
7050;1960;0
1239;1961;1
5218;1915;1
4322;1962;1
4711;1963;2
4322;1964;0
5218;1916;0
7048;1797;0
4711;1965;1
3445;1966;0
9734;1967;4
2375;1774;1
9734;1968;0
4956;1753;0
9734;1948;1
4949;1969;2
9738;1774;0
9734;1970;3
7460;1815;0
4634;1971;3
2375;1787;0
2402;1774;0
9886;1972;1
6657;1973;2
7944;1816;0
6657;1870;1
9886;1974;0
6654;1875;1
2390;1892;0
7932;1888;0
6657;1975;3
9885;1774;0
318;1774;0
1972;1798;0
1986;1976;0
4634;1977;1
6370;1815;0
3326;1978;2
7503;1923;2
4936;1979;1
4936;1836;3
7503;1883;0
4936;1814;0
4936;1980;2
7501;1874;0
6359;1981;4
7917;1982;3
7476;1983;2
6359;1984;3
7476;1985;1
7476;1796;0
2347;1986;0
1955;1987;0
4634;1988;2
7481;1849;0
8048;1989;1
9734;1946;2
3095;1990;0
1895;1991;1
6657;1992;0
9694;1775;0
109;1993;1
9698;1985;0
6664;1994;1
7997;1814;0
8027;1888;0
3397;1995;2
7404;1815;2
3093;1996;0
349;1997;1
2430;1768;1
8040;1797;0
1869;1998;2
4981;1999;0
8040;1870;2
1880;1756;0
4832;2000;0
3389;2001;3
1880;1755;1
8409;1762;0
1895;2002;0
6658;2003;1
6313;1807;0
340;1875;0
3367;2004;1
6658;2005;2
6314;1945;0
3361;1930;0
9891;2006;0
1931;1776;0
1940;2007;0
1940;2008;1
4837;1786;0
7991;2009;0
1914;1915;1
7976;1784;0
3385;1787;0
3385;1774;1
6663;1785;1
1915;2010;2
7970;1906;0
7993;1816;0
1914;1922;2
1914;1916;0
7476;2011;3
7646;2012;0
2290;1930;3
9832;1789;0
3155;2013;0
9832;2014;1
2230;1774;0
2290;2015;2
2181;1798;0
2290;2016;1
4893;2017;0
2177;1774;0
3243;2018;0
3221;1976;0
3155;2019;2
3243;1927;1
2114;1798;0
3155;2020;1
3158;1774;0
4600;1878;0
4620;1829;0
2298;1868;1
7691;1930;0
4934;1983;1
3177;1768;0
2273;2021;1
2273;2022;0
6559;1764;2
6559;1762;0
7581;1867;1
6577;1899;3
2290;1882;4
9853;1758;0
6577;2023;4
7579;1774;0
6559;1763;1
7613;2024;2
2254;1774;0
3189;2025;0
9834;2026;2
6541;1867;1
2260;1774;0
3179;1901;0
6559;1766;3
2246;1757;0
2263;1784;1
2263;1862;2
162;2027;1
3288;2028;1
2051;1774;0
3155;1930;3
3288;1775;0
7832;1819;0
2053;2029;0
2054;1836;0
7801;1985;0
7510;2030;0
298;2028;0
2054;1768;1
2332;1924;0
4934;1834;3
9880;2031;4
7503;1868;1
4934;1816;0
4934;2032;2
2333;1836;1
6400;2001;2
3135;1788;4
3135;2033;3
2333;1816;0
2333;1768;2
2052;1807;0
3154;2034;0
6444;1904;0
2093;1774;0
4866;1756;0
4866;1755;1
2097;2035;3
2298;1883;0
3155;1881;4
3153;1776;0
120;1776;0
3263;1874;0
7530;2036;0
286;2037;2
9792;1798;0
2327;2006;0
4861;2038;0
2330;1930;1
6428;1877;0
3272;2039;1
4917;2040;3
2330;1919;0
4917;2041;4
3272;2042;0
8040;2043;1
1625;1763;1
1625;1764;2
446;1966;0
4814;1862;1
4420;2044;3
5062;1875;0
6047;1781;0
4665;2045;1
2510;2046;1
2510;2047;0
8290;2048;2
4473;2049;1
8290;2050;1
8373;1768;1
3628;2051;3
6060;2052;1
6060;2053;2
6712;1776;0
6060;2054;0
4473;2055;2
449;1774;0
8235;2056;1
4816;1972;2
63;1916;0
1625;1762;0
3534;1776;0
3533;1756;0
4816;2057;1
6126;1774;0
3533;1755;1
9534;2058;2
1722;2059;0
63;1922;2
1711;2060;0
9536;1765;0
63;1915;1
5064;2061;0
9534;2062;1
62;1775;0
3548;1774;0
4816;1759;0
8367;2063;0
8330;2064;1
1662;1868;1
9550;2065;0
9548;2066;0
1630;2057;1
9558;1888;0
8364;2067;2
6019;1763;1
1630;2068;0
1662;1883;0
7266;1882;0
6728;1775;0
2533;1802;0
3628;2069;2
3626;2070;0
9548;2071;2
1662;2072;2
6019;2073;0
1662;2074;3
9548;2075;1
6037;1774;0
5989;1766;3
5989;1763;1
6038;2076;1
6038;2077;0
6038;2078;2
6047;1782;1
5989;1762;0
9541;2079;0
6047;1780;2
9541;2080;1
9568;1755;1
4466;1774;0
510;1819;0
5989;1764;2
8327;2081;3
9568;1756;0
4428;1772;0
1670;2082;0
5066;1874;0
8320;1836;0
2534;1785;0
8373;1836;0
8077;2083;0
2290;1883;0
5966;2084;0
6227;1758;0
383;1962;1
3444;2085;0
3446;1888;0
383;1964;0
9522;2086;1
2446;1966;0
3462;1966;0
8089;1756;0
8390;1787;0
7350;2087;0
396;1874;0
5003;1964;0
8089;1755;1
8077;2088;1
5003;1962;1
5970;1867;1
1603;2089;1
4985;2090;1
4985;2091;2
4508;2092;2
1857;2068;0
2431;2093;2
2430;1836;0
1868;1786;1
7350;2094;1
2431;2095;3
4644;1787;0
1857;2057;1
4646;2096;0
4500;1875;0
1603;2097;0
4498;1786;0
1603;2098;2
2441;1765;0
4505;2000;0
4497;1875;0
6234;1774;0
1844;1776;0
6188;1836;0
7313;1815;0
3063;2099;0
1828;1924;0
413;1993;2
3063;2100;3
406;2101;0
413;2102;1
4417;2000;0
6188;1768;1
1625;1766;3
3510;2103;1
8179;1915;1
7300;1814;0
1772;1906;0
8179;1922;2
3063;2104;1
6192;1786;0
7302;1874;0
8179;1916;0
3063;1802;2
7334;1774;0
7346;1874;0
2460;1765;0
6693;2105;2
1815;2106;3
4648;1755;1
6693;2107;3
3063;1933;4
4648;1756;0
4416;1867;1
1614;1960;0
9642;1811;0
8100;2028;0
5402;2108;1
1545;2109;1
9060;2110;0
3181;2111;4
9173;2112;4
7189;2108;0
5402;2113;0
9174;2114;0
7714;2111;2
6972;2115;1
6972;2116;2
5994;2117;0
6957;2118;2
2273;2119;4
3174;2120;0
7618;2121;1
9174;2122;1
2138;2123;0
8423;2124;0
2277;2125;1
9161;2109;0
5949;2126;1
6504;2112;1
1631;2127;1
3697;2128;4
5805;2129;0
3336;2130;1
2745;2126;0
2364;2131;0
8175;2110;0
6132;2132;1
6451;2126;0
1771;2112;4
7909;2120;0
2898;2133;2
1190;2133;1
6632;2126;0
6366;2110;0
5644;2134;4
2727;2108;0
3381;2135;0
5738;2108;3
2705;2109;1
3410;2108;1
3414;2118;2
5706;2108;0
1331;2110;0
3322;2110;0
3897;2117;0
1302;2136;4
1285;2120;0
2404;2137;1
1308;2126;3
7131;2129;0
7414;2131;0
8649;2110;0
1098;2120;0
1097;2138;0
3138;2109;0
6025;2110;0
3271;2139;4
4054;2140;3
6943;2112;1
2092;2120;0
2085;2131;0
8501;2110;0
7001;2133;1
3740;2141;4
6943;2110;0
8508;2142;4
2053;2143;2
6393;2144;3
6926;2145;1
7282;2108;0
1703;2109;1
3989;2137;1
1450;2146;3
1704;2147;3
8591;2108;0
6379;2120;0
3282;2126;0
1465;2148;0
8304;2108;1
8934;2149;4
2649;2150;4
3289;2110;0
6379;2109;1
9992;2120;0
5172;2109;0
4268;2151;2
4779;2152;1
375;2110;0
4709;2153;1
504;2108;1
9319;2154;3
4334;2110;0
4309;2112;0
327;2155;4
119;2127;1
9798;2131;0
9862;2120;0
851;2132;2
4523;2126;0
4687;2108;0
356;2156;2
13;2108;1
9401;2110;0
9733;2110;0
5155;2133;1
4289;2110;0
5148;2120;0
4850;2157;1
291;2131;0
4850;2158;0
8381;2159;1
6556;2160;0
8381;2161;2
2514;2162;0
2270;2162;0
1110;2162;0
8898;2163;0
1110;2164;1
4416;2165;0
2003;2166;0
8381;2167;0
1801;2167;0
1995;2168;0
2267;2164;1
1180;2169;0
2267;2162;0
4112;2170;1
4112;2171;0
4112;2172;2
4375;2173;0
1180;2166;1
1801;2174;1
8898;2175;1
2270;2164;1
6375;2176;0
7304;2162;0
4161;2177;2
3654;2162;0
2627;2162;0
6198;2162;0
3654;2173;1
1611;2167;0
6106;2159;1
1117;2164;1
8237;2162;1
6106;2167;0
3541;2168;0
3193;2164;1
5621;2162;0
3388;2162;0
535;2178;0
5681;2166;0
535;2179;1
1943;2167;0
3911;2166;0
8893;2162;0
7917;2167;1
4161;2162;0
5970;2163;0
4949;2180;0
4161;2173;1
1794;2162;0
7917;2174;2
5800;2159;1
6541;2163;0
4798;2166;0
4680;2164;1
1117;2162;0
3860;2175;0
4680;2162;0
2615;2181;0
5800;2167;0
1798;2173;0
3616;2162;0
3594;2164;0
5048;2182;2
7404;2164;1
9017;2183;0
5048;2184;0
3616;2164;1
7404;2162;0
7398;2162;0
7581;2163;0
5691;2167;0
2067;2185;0
4092;2186;0
7398;2164;1
8327;2167;1
4363;2164;1
5048;2187;1
4871;2181;0
8687;2164;1
8687;2162;0
2349;2167;0
2325;2167;0
8293;2173;0
4871;2175;1
8104;2162;0
8104;2164;1
1832;2166;0
1300;2188;1
2288;2189;1
5691;2159;1
784;2190;0
5163;2173;0
6044;2167;0
8327;2174;2
4080;2168;0
4080;2173;1
2037;2191;2
5499;2162;0
5499;2164;1
1401;2192;0
5441;2162;0
3758;2170;1
7329;2167;0
9066;2163;0
5441;2164;1
4364;2177;0
836;2162;0
5995;2170;1
5995;2193;3
3064;2162;0
1293;2194;0
1377;2164;1
5995;2195;2
5995;2171;0
8365;2196;1
7375;2164;1
1377;2162;0
7375;2162;0
3842;2164;1
6674;2173;2
2037;2162;0
6674;2197;1
6674;2171;0
3842;2162;0
7340;2164;1
3313;2198;0
6693;2199;1
88;2173;0
2037;2200;1
4363;2162;0
7340;2162;0
8286;2201;0
8365;2167;0
4591;2164;1
857;2163;0
1532;2202;0
5216;2203;1
857;2166;1
1532;2162;1
650;2192;0
1532;2204;2
7022;2200;0
7022;2191;1
5326;2205;2
7690;2164;0
7010;2167;1
8173;2164;1
7019;2168;0
7028;2164;1
7981;2173;0
4519;2201;0
2749;2164;1
9829;2206;2
7969;2207;0
9986;2162;0
9818;2164;1
9600;2204;1
5540;2173;0
9600;2192;0
2912;2208;1
5326;2162;1
5102;2162;0
5102;2164;1
4753;2173;0
650;2209;1
5345;2164;1
2749;2162;0
7028;2162;0
2144;2173;0
5345;2162;0
3499;2162;0
2861;2164;1
2861;2162;0
6501;2177;0
5245;2168;0
4719;2178;0
784;2159;1
1482;2159;1
1482;2167;0
4719;2179;1
3758;2171;0
3499;2173;1
5855;2199;0
3758;2172;2
9203;2159;1
7693;2173;1
9829;2162;0
7693;2162;0
9203;2167;0
16;2162;0
8173;2162;0
897;2210;0
3217;2192;0
5111;2164;1
7010;2211;0
16;2164;1
1888;2212;1
5111;2162;0
5326;2192;0
5216;2213;2
3940;2167;1
2805;2159;1
2805;2167;0
5216;2214;0
887;2215;0
1486;2173;0
1888;2173;0
9712;2175;0
9505;2173;0
9144;2216;3
9144;2168;1
8979;2164;1
7726;2164;1
2095;2162;0
8066;2173;0
1864;2167;0
2667;2173;0
5092;2175;0
6839;2162;0
6839;2164;1
2095;2164;1
